diets				1.127828028	1.163223847	1.856724865	1.3713249980000002
heartbreak							1.341513585
rape				1.8045248459999998	1.4124861000000002	1.557941553	1.580004889
obsessions						1.1097665859999999	
hatred					1.4678777109999999		1.311702172
bongs					1.190919653		
fangs					1.163223847		
apathy							
pink hair							
queen adreena							
mia			1.052938006	1.127828028	2.68649317	4.012233042	3.0705755389999996
addiction			1.486500715	2.594004466	1.8971627030000002	2.283558167	2.9811412999999995
helping				1.9173076480000002			
fishnet				1.127828028	1.523269323		1.1626451070000001
fake hair							
confusion					1.107832235	1.195133246	
mcr						1.195133246	1.1030222809999999
flyleaf				1.240610831		1.856724865	1.043399455
losers							
living dead dolls					1.0108969140000001		
autism				1.691742043		1.237816576	
dyed hair				2.030090451	1.50942142	1.173791581	1.6098163019999998
bleeding			1.858125894	5.188008932	6.480818577000001	5.740907917	7.214361946
skinny			1.300688125	1.3533936340000001	2.201816567	4.204308028	3.0705755389999996
murder					2.11872915	1.515258223	1.639627715
spells				1.240610831	1.218615458		
sadness			1.610375774	4.060180903	4.375937329	3.371983088	4.322654885
eating disorders		1.113132713	3.778189318	8.23314461	6.079229391	9.603749302999999	7.423041837
obsession			1.362625655	1.691742043	1.9525543140000001	2.347583163	2.3252902140000002
losing weight			1.610375774	2.030090451	2.298751888	3.7774747260000003	2.2656673880000002
advice							1.043399455
diet					1.080136429	1.707333209	1.1626451070000001
hip bones			1.362625655		1.5648130319999998	2.070141516	1.78868478
poppy z. brite							
strawberry shortcake					1.0108969140000001		
wiccan							
ana		1.139635873	1.548438245	2.9323528739999998	4.459024747	6.167741219	5.336242927
torture			1.176813066		2.631101559	2.112824846	1.6098163019999998
body piercing							
abnormal psychology						1.280499907	
pale skin					1.9110106059999998	1.600624883	1.3713249980000002
being myself				1.015045225			
insane clown posse					1.246311264		1.19245652
twiztid					1.163223847		
the bell jar				1.4661764369999999	1.107832235	1.728674874	1.1626451070000001
pills			2.539438722	2.8195700710000002	6.0930772939999995	6.103716223999999	6.320019556
fasting				1.8045248459999998	2.672645267	4.375041349	3.636992386
paranoia				1.3533936340000001	1.537117226	1.6219665490000001	1.401136411
cemetaries				1.127828028	1.994098023	1.00305826	1.19245652
therapy			1.796188364	4.398529312	2.381839306	3.3079580930000003	2.802272822
thin			1.672313304	1.691742043	2.852668006	5.2927329489999995	3.3985010819999997
skillet				1.57895924		1.152449916	
sharp objects			1.238750596	3.0451356769999998	3.0742344530000003	2.646366474	4.2928434719999995
scratching				1.3533936340000001	1.9387064109999999	1.3872082319999999	2.504158692
body mods				1.240610831	1.3570944880000002	1.216474911	1.0732108679999999
cocaine					1.578660935	1.536599888	1.341513585
crossfade							1.401136411
funker vogt							
ftm						1.173791581	
dope					1.107832235		1.1626451070000001
pansexuality				1.3533936340000001			
criminology							
robert smith							
black roses				1.127828028	2.21566447	1.237816576	1.9675532580000001
postsecret						1.024399925	1.1030222809999999
but i'm a cheerleader				1.015045225		1.00305826	
white oleander			1.052938006		1.329398682	1.600624883	1.8781190190000001
destruction				1.3533936340000001	1.717139964		1.430947824
shirley manson				1.127828028	1.370942391	1.067083255	
mosh pits					1.5648130319999998		1.639627715
sid vicious							1.341513585
roman dirge							
wishes				1.015045225	1.03859272		
webcams							
anger			1.548438245	3.9473981	4.223610397	4.012233042	5.157374449
dying			1.548438245	2.255656057	3.448127832	3.5640580739999996	3.7860494510000002
distillers							
discipline						1.04574159	
intimacy							
blades			1.424563185	3.834615297	5.276051021000001	4.012233042	5.187185862
loneliness				2.36843886	2.312599791	2.582341479	2.861895648
dieting			1.300688125	2.255656057	2.2433602759999998	3.6707663999999998	2.9811412999999995
anxiety			3.406564139	6.766968172	4.819070224	7.811049432999999	4.4419005369999995
my ruin			1.114875536		2.658797365	1.515258223	1.7588733669999999
virgin suicides							
the wizard of oz				1.127828028			
peta							
bif naked							
ed			1.362625655	1.9173076480000002	1.5648130319999998	2.368924828	2.2060445619999998
deadsy							
danzig					1.204767556		
pleasure					1.232463361		
cloves							
nihilism					1.107832235	1.00305826	
shadows fall					1.03859272		
cutting		1.55043485	11.706193133	27.519003901999998	30.188428415	30.155772813000002	34.879353211
arch enemy							
veruca salt							
perfection			2.291688602	4.172963706	3.863564921	4.695166326	4.47171195
ill nino			1.052938006		1.024744817		
strength					1.27400707	1.557941553	1.818496193
brian molko				1.3533936340000001	1.218615458	1.152449916	1.013588042
punks				1.3533936340000001	1.5648130319999998		1.5203820630000002
satan					1.190919653		
a fire inside				1.240610831	1.107832235		1.043399455
boys in eyeliner			1.114875536	1.127828028	1.8002273819999999		1.78868478
hell					1.301702876		1.222267933
glow sticks				1.015045225			1.043399455
broken hearts					1.398638197	1.0884249209999999	1.8781190190000001
control				1.691742043	1.74483577	3.1799081019999997	2.235855975
acid					1.149375944		1.013588042
helping people				1.3533936340000001		1.067083255	1.1626451070000001
pez							
religions				1.015045225			
foamy							1.013588042
rage					1.287854973		1.1626451070000001
speed							
black cats				1.127828028	1.080136429		1.2818907590000002
dean koontz				1.015045225			
surveys			1.176813066	1.015045225	1.066288526	1.04574159	
energy							
open minds							
murderdolls		1.033623233	1.114875536	1.015045225	1.9525543140000001	1.515258223	2.3252902140000002
lip rings					1.537117226	1.173791581	2.5637815180000003
gia							
kinky					1.246311264		
power					1.024744817		
lighters			1.424563185	2.255656057	2.478774626	1.942091525	3.27925543
acoustic							1.0732108679999999
manson					1.232463361		1.1626451070000001
singing in the shower							
stockings				1.127828028	1.246311264	1.024399925	1.013588042
teasing							
cannibal corpse							1.013588042
leopard print							
queen of the damned					1.024744817	1.152449916	1.043399455
apoptygma berzerk							
velvet acid christ					1.232463361		
support				3.15791848	1.454029808	2.070141516	1.78868478
dreadlocks			1.176813066			1.259158242	1.1626451070000001
kissing in the rain							1.401136411
midnight				1.240610831	1.315550779		1.430947824
skanking							
the ring					1.149375944	1.152449916	1.3713249980000002
party monster							
bayside				1.015045225	1.315550779	1.131108251	1.430947824
gay boys							
nicole richie							1.013588042
assemblage 23					1.052440623		
darkwave			1.362625655		1.052440623		
reptiles							
exercising			1.114875536			1.856724865	1.6992505409999998
emotion			1.114875536	1.3533936340000001	1.218615458	1.4085498969999999	1.550193476
boys kissing				1.3533936340000001	1.135528041		1.2818907590000002
nailpolish						1.00305826	1.013588042
mirrors					1.107832235		1.0732108679999999
coal chamber		1.007120073	1.176813066		2.298751888	1.067083255	1.222267933
sneaker pimps							
fraggle rock							
snail mail							
sadomasochism					1.495573517		
carebears				1.57895924	1.454029808	1.259158242	1.639627715
stevie nicks						1.1097665859999999	
dita von teese						1.280499907	
shooting stars						1.04574159	1.3713249980000002
innocence				1.240610831	1.343246585		1.043399455
guinea pigs				1.127828028			
eternal sunshine				1.127828028			
liquor							
stone sour					1.218615458	1.04574159	1.1030222809999999
the birthday massacre							
static x					1.246311264		1.043399455
cotton candy							
dark			1.672313304	1.8045248459999998	2.298751888	2.1768498419999998	2.474347279
sxe				1.3533936340000001	1.093984332		1.013588042
glowsticks			1.238750596	1.240610831	1.3570944880000002	1.152449916	1.6098163019999998
quiet				1.240610831			
mushroomhead					1.3570944880000002		1.3713249980000002
walking in the rain				1.127828028			1.1626451070000001
glam rock				1.015045225			
roxy							
fear factory							1.013588042
cuddles		1.007120073		2.8195700710000002	1.315550779	1.4512332280000002	1.252079346
dreads			1.362625655		1.190919653	1.1097665859999999	1.043399455
eyeshadow							
drowning pool				1.015045225	1.204767556		1.430947824
chucks			1.920063424		1.066288526	1.216474911	1.639627715
vanity					1.163223847		
front 242							
understanding			1.176813066	2.142873254	1.855618994	1.6219665490000001	1.252079346
eye liner					1.287854973		1.1328336940000001
switchblade symphony					2.838820103	1.685991544	2.08679891
shadows					1.107832235		1.1328336940000001
clockwork orange							
vendetta red							
the color pink							1.0732108679999999
glam			1.052938006		1.163223847		
thoughts			1.052938006	1.57895924	1.8279231880000002	1.429891562	2.5637815180000003
colours				1.8045248459999998			
shaun of the dead							
sleepy hollow							1.222267933
desire							
sadism					2.631101559	1.92074986	1.729061954
saliva					1.03859272	1.00305826	1.311702172
roadtrips							
bruises				1.57895924	2.395687209	2.411608158	2.4147244530000003
gay pride				1.3533936340000001	1.370942391	1.4939165580000002	1.49057065
shinedown				1.240610831			1.937741845
haunted houses				1.015045225	1.0108969140000001		
ben harper							
trampolines							1.0732108679999999
queers		1.007120073					
covenant		1.099881133					
johnny knoxville			1.052938006				
sevendust					1.246311264		1.252079346
emily dickinson				1.240610831			
gay marriage				1.127828028			1.3713249980000002
lit							
box car racer				1.015045225	1.093984332		
milkshakes							
skaters							1.222267933
fuck			1.238750596		1.3570944880000002		
red lipstick					1.218615458	1.0884249209999999	1.1626451070000001
weirdness							
local shows							
lords of acid					1.024744817		
anorexia		1.709453809	3.902064377	7.443664989	8.433372892000001	11.524499164000002	10.314748898
nightmares			1.300688125	1.9173076480000002	2.8249722000000004	2.304899832	3.338878256
icp					1.50942142	1.216474911	1.311702172
bloc party							
lestat				1.015045225	1.093984332	1.131108251	1.1626451070000001
pancakes							
bi					1.0108969140000001		1.341513585
phones							
francesca lia block					1.426334003	1.280499907	
warmth							
dimmu borgir				1.127828028	1.966402217	1.216474911	1.401136411
giggling							
vegetarians				1.015045225			1.013588042
women's rights				1.015045225			
davey havok					1.64790045		1.8781190190000001
lost prophets			1.176813066	1.57895924	1.6617483530000001		1.818496193
empathy			1.114875536	2.255656057		1.195133246	1.1030222809999999
dykes				1.9173076480000002	1.454029808		1.580004889
rough sex					1.149375944		1.043399455
interview with the vampire					1.080136429	1.301841572	1.043399455
powerman 5000							
glass					1.024744817	1.00305826	
lava lamps					1.190919653		
manic street preachers			1.238750596	2.594004466	1.343246585	1.856724865	1.341513585
equal rights				1.9173076480000002			1.252079346
the casualties					1.454029808		1.9675532580000001
gender						1.237816576	
black and white photos					1.107832235	1.00305826	1.49057065
pvc		1.060126393			1.343246585		
quizzes			1.114875536	1.240610831	1.329398682	1.4512332280000002	1.669439128
beetlejuice							
independence				1.127828028			
chuck taylors					1.066288526		1.1626451070000001
belts							
william gibson							
bare feet							
hamsters				1.8045248459999998	1.1216801379999999	1.259158242	
fear			2.539438722	3.0451356769999998	4.279002009	4.182966363	4.978505971000001
being loved					1.5509651290000002		1.580004889
punk music					1.454029808		
bisexuals					1.606356741		1.460759237
dr pepper							
mice							
gerard way						1.195133246	1.6098163019999998
expression				1.127828028			1.0732108679999999
pins			1.486500715		1.315550779		1.19245652
debating							
drew barrymore					1.1216801379999999		
anti-bush			1.362625655	1.015045225	1.024744817	1.067083255	2.08679891
the last unicorn				1.015045225			
the vandals							
fruits							
balance							
ozzy		1.073377973			1.3570944880000002		1.550193476
chai tea							
the all-american rejects							
diversity				1.4661764369999999		1.1097665859999999	
the sky							
gays				1.3533936340000001	1.093984332	1.00305826	1.818496193
buttons			1.052938006				
courtney love			1.486500715	1.240610831	1.924858509	1.728674874	1.639627715
hemp							
spanking		1.007120073			1.4401819059999998	1.152449916	
lenore					1.9110106059999998	1.152449916	1.669439128
mark ryden					1.024744817	1.024399925	
otep		1.166139032	1.672313304	1.691742043	3.15732187	2.625024809	3.130198365
being alone			1.672313304	2.9323528739999998	3.974348144	2.689049805	3.487935321
fetishes					1.606356741	1.3658665669999999	
presents							
fast cars							
suicide girls				1.240610831	1.135528041	1.557941553	1.341513585
grateful dead							
blink182							1.013588042
catholicism							
vast					1.149375944		
indie music				1.127828028			
reality							
skin					1.0108969140000001		
sweeney todd						1.3445249019999999	
madness			1.362625655	1.015045225	1.1216801379999999	1.04574159	1.669439128
alice cooper				1.015045225			
sex toys							
the beautiful mistake							
horoscopes							
thrifting							
minus the bear							
suicide		1.49742853	7.122815927	15.112895585	17.046768522	15.579415537000001	18.065716278
graveyards		1.1263842929999999	1.424563185	2.594004466	3.254257191	2.326241498	2.8917070610000004
girl interrupted			2.9110639	6.090271355	5.234507312	5.783591247	5.515111405
black nail polish			1.362625655	2.142873254	2.797276394	1.856724865	2.712838583
gym						1.259158242	1.0732108679999999
the rasmus							1.19245652
goddess				1.240610831			
jack daniels							
pretty in pink							
white zombie					1.398638197		
ink				1.8045248459999998		1.024399925	
eeyore				1.9173076480000002	1.149375944	1.259158242	
fuel					1.024744817		1.013588042
christina ricci					1.4817256140000001	1.3445249019999999	1.341513585
anatomy			1.052938006		1.343246585	1.024399925	
cleaning						1.024399925	
clarinet				1.240610831		1.00305826	1.0732108679999999
ville valo			1.052938006		1.5509651290000002	1.429891562	2.0569874969999997
black hair				1.127828028	1.426334003	1.195133246	1.341513585
moshing				1.127828028	1.4401819059999998	1.152449916	1.6992505409999998
transgender				1.127828028	1.052440623	1.3872082319999999	
cabaret							
red hot chilli peppers			1.176813066	1.015045225	1.024744817		
puddle of mudd					1.3570944880000002		1.550193476
psychobilly							
piebald							
cities							
safety pins			1.672313304	4.172963706	4.375937329	2.9024664560000004	6.200773904
runes				1.57895924			
texting				1.4661764369999999		3.3292997580000003	1.252079346
velvet revolver				1.4661764369999999			1.997364671
necklaces					1.398638197		1.5203820630000002
spooning							
swings							
masochism			1.548438245	1.4661764369999999	3.2958008999999997	2.689049805	2.623404344
night time				1.4661764369999999	1.27400707	1.00305826	
squirrels				1.3533936340000001			
voltaire					1.052440623	1.131108251	
breastfeeding							
owls							
parks				1.015045225			
white							1.252079346
pearls							
kill hannah		1.073377973	1.114875536		1.190919653	1.3658665669999999	1.8483076059999999
acdc							
noodles							
the police							
amy lee			1.424563185	2.706787269	3.212713482	2.539658149	4.4120891239999995
festivals			1.424563185			1.024399925	
pregnancy				1.4661764369999999			
dali							
everclear					1.4124861000000002	1.4512332280000002	1.252079346
pickles				1.015045225	1.024744817		
prodigy			1.114875536		1.232463361		
pajamas							
akira							
happy bunny			1.052938006	2.142873254	1.370942391		1.907930432
motley crue							
mushrooms				1.3533936340000001	1.190919653	1.1097665859999999	1.1626451070000001
rainbow brite					1.74483577		1.1626451070000001
thunder storms				1.240610831	1.1216801379999999	1.173791581	1.1626451070000001
d/s							
british accents				1.127828028			
ozzy osbourne				1.127828028	1.398638197		1.222267933
slurpees				1.015045225			
zoolander				1.015045225			
eve 6					1.287854973		1.222267933
static-x		1.046874813			1.689444159	1.024399925	1.6992505409999998
henry rollins							
domination					1.4124861000000002		
faith no more							
songs				2.030090451	1.17707175	1.1097665859999999	1.5203820630000002
anti-war					1.218615458		1.1328336940000001
sporks					1.093984332		1.013588042
adema				1.4661764369999999	2.1325770530000003	1.00305826	1.550193476
light							
indigo girls							
bright colors							1.1328336940000001
children of bodom				1.127828028	1.27400707	1.173791581	1.311702172
drummers				1.015045225			
america's next top model			1.052938006			1.173791581	
refused							
walks				1.4661764369999999	1.080136429		1.013588042
lollipops					1.5648130319999998	1.0884249209999999	1.311702172
jungle							
jogging						1.173791581	
tatu					1.03859272	1.1097665859999999	1.49057065
america							
spirits				1.240610831	1.329398682	1.280499907	1.401136411
finger eleven					1.315550779		1.401136411
alternative music				1.127828028	1.024744817	1.0884249209999999	
bitching				1.015045225	1.4678777109999999	1.173791581	1.3713249980000002
romeo and juliet				1.015045225	1.3570944880000002	1.0884249209999999	1.580004889
the donnas							
limp bizkit			1.176813066		1.066288526		
jared leto						1.195133246	
synthpop		1.007120073					
joni mitchell							
wumpscut		1.099881133			1.606356741		
r.e.m.							
gore		1.192642192	1.982000953	1.8045248459999998	2.728036879	2.9451497860000004	2.1464217359999997
paris hilton					1.1216801379999999		1.6992505409999998
tarot cards					1.50942142	1.536599888	1.580004889
evil			1.052938006	1.240610831	1.841771091	1.3445249019999999	1.252079346
respect							
nip/tuck				1.127828028			
tolerance							1.043399455
reincarnation						1.237816576	
clive barker							
cyndi lauper							
hot pink		1.113132713		1.4661764369999999	1.149375944		1.2818907590000002
goths		1.192642192	1.672313304	2.142873254	3.2958008999999997	1.79269987	2.235855975
mascara		1.113132713			1.772531576	1.1097665859999999	1.907930432
pride					1.163223847	1.024399925	1.19245652
late nights				1.127828028			
noise							
touching				1.127828028			1.0732108679999999
originality				1.127828028			
margaret cho							
fashion design		1.033623233					
ryan adams							
home movies							
mystery science theater 3000							
broken social scene							
spitalfield				1.57895924			
type o negative		1.285403252	1.114875536	1.57895924	2.423383014	1.4085498969999999	1.8781190190000001
long walks			1.362625655	1.3533936340000001			
sixteen candles							1.1030222809999999
choir				1.240610831		1.00305826	1.550193476
guns n' roses							
birthdays							
dracula					1.052440623		1.0732108679999999
tight pants							
save ferris							
elephants							
body art		1.192642192		1.4661764369999999	1.4678777109999999	1.280499907	1.222267933
improv							
revenge					1.370942391	1.237816576	1.1030222809999999
models		1.073377973	1.734250834	1.3533936340000001	1.5648130319999998	2.475633153	1.729061954
thongs		1.0866295529999999			1.578660935		1.341513585
matchbox 20			1.114875536	1.240610831	1.260159167	1.04574159	1.222267933
chocolate milk							
tank girl				1.127828028	1.27400707	1.04574159	
lacrosse							1.252079346
hugh jackman							
crystals				1.4661764369999999		1.0884249209999999	1.1626451070000001
prose				1.8045248459999998	1.107832235		1.311702172
black metal			1.548438245	1.015045225	1.537117226	1.131108251	1.1328336940000001
pi							
bonfires							
collars				1.127828028	1.4124861000000002	1.3872082319999999	
boyfriends							1.013588042
sunrise				1.015045225		1.1097665859999999	
bill hicks							
red hair					1.149375944	1.024399925	
abandoned buildings						1.024399925	
hunter s. thompson							
azure ray							
absolutely fabulous							
spiders				1.57895924	1.329398682	1.4085498969999999	1.3713249980000002
thirteen			2.477501192	2.706787269	3.8220212119999997	4.823216316	6.916247816
lesbian			1.114875536	2.594004466	1.966402217	2.774416465	1.937741845
grunge		1.1263842929999999	2.1678135430000003	2.142873254	1.74483577	1.600624883	2.444535866
spongebob			1.052938006		1.27400707	1.4939165580000002	1.639627715
making love				1.3533936340000001	1.398638197		
highlander							
acoustic guitar							
gir		1.285403252	1.486500715	1.127828028	2.492622529	1.4939165580000002	1.997364671
george orwell							
going out							
sisters of mercy		1.113132713		1.015045225	1.523269323		
michael moore							
feathers							
working							
the mall							
van halen							
the yeah yeah yeahs							
everytime i die							
spikes		1.192642192	1.796188364	3.0451356769999998	3.8220212119999997	2.646366474	2.712838583
the dresden dolls			2.105876013	1.9173076480000002	1.4678777109999999	1.771358204	2.712838583
the lion king							
dar williams							
earth							
indie films						1.0884249209999999	
vh1		1.033623233					1.013588042
the mighty boosh							
hot tubs							
jim morrison			1.424563185	1.127828028	1.190919653		1.401136411
coffee shops				1.127828028			
msi		1.007120073		1.015045225	1.218615458	1.195133246	1.430947824
pilates							
the spill canvas				1.015045225			1.1328336940000001
apples				1.015045225			1.1626451070000001
urban outfitters							
lostprophets				1.8045248459999998	1.287854973		1.8781190190000001
emo boys		1.020371653	1.548438245	1.8045248459999998	1.4678777109999999	1.4085498969999999	2.623404344
nighttime			1.052938006	1.691742043	1.4401819059999998	1.216474911	1.3713249980000002
paint				2.142873254	1.50942142	1.1097665859999999	1.6992505409999998
tinkerbell				2.030090451	1.1216801379999999	1.1097665859999999	1.460759237
chasing amy							
trent reznor		1.113132713	1.052938006		1.9387064109999999	1.195133246	1.49057065
portland							
earrings							1.550193476
my boyfriend		1.113132713	1.238750596	1.127828028	1.3570944880000002	1.600624883	1.460759237
billie holiday							
blonde redhead							
stabbing westward				1.57895924	2.1325770530000003	1.536599888	1.2818907590000002
in flames				1.015045225	1.066288526		1.1030222809999999
ministry					1.5509651290000002		
sweaters							
the cranberries					1.204767556		
piercing			1.362625655		2.381839306	2.283558167	1.7588733669999999
the real world							
staying up late				1.240610831			1.222267933
plaid				1.240610831	1.4124861000000002	1.04574159	1.0732108679999999
wandering				1.127828028			
change							
fate							
tacos							
anarchy		1.338409571	1.486500715	1.8045248459999998	2.146424956	1.87806653	2.444535866
hole		1.53718327	1.982000953	1.4661764369999999	3.1434739680000003	2.582341479	2.504158692
savage garden			1.052938006		1.066288526	1.024399925	1.013588042
day dreaming					1.052440623	1.131108251	1.460759237
the libertines				1.3533936340000001			
napping							
writting				1.240610831	1.204767556	1.024399925	
sunset							
cowboys							
s&m					2.492622529	1.96343319	1.0732108679999999
high fidelity							
blindside				1.015045225	1.232463361		
belle & sebastian							
electronic music							
emotions		1.0866295529999999	2.105876013	3.4962668889999997	2.991147035	3.0945414419999997	4.382277711
creed				1.57895924	1.246311264		1.013588042
loving		1.033623233	1.052938006	2.142873254	1.149375944		1.043399455
tofu							
hidden in plain view							1.252079346
van gogh							
will & grace							
collages				1.240610831			1.043399455
ranting				1.240610831	1.135528041	1.259158242	1.19245652
shamanism				1.240610831		1.00305826	
paper				1.240610831			
pretty boys			1.114875536				
janis joplin		1.3119064120000001		1.127828028	1.135528041	1.259158242	1.1030222809999999
horror films				1.015045225		1.4085498969999999	1.907930432
law & order				1.015045225			
victoria's secret							1.013588042
the sex pistols					1.398638197		2.027176084
lost in translation							
weekends							
primus							
irc							
sufjan stevens							
freaks		1.325157991	2.291688602	1.691742043	3.185017676	2.2195331719999998	2.623404344
pot		1.2323969320000001	1.734250834	1.57895924	2.9080596169999997	2.368924828	2.653215757
violence			2.105876013	2.142873254	3.351192512	2.347583163	2.2060445619999998
dido					1.052440623		
metaphysics							
straight edge			1.114875536	1.4661764369999999	1.093984332		1.013588042
my bed				1.3533936340000001		1.0884249209999999	1.311702172
medieval				1.3533936340000001			
green eyes			1.114875536		1.17707175		1.013588042
black books							
cruel intentions					1.190919653		1.2818907590000002
notebooks				1.127828028		1.429891562	1.1328336940000001
titanic				1.127828028		1.3872082319999999	1.252079346
agnosticism				1.127828028	1.03859272	1.0884249209999999	1.043399455
cold weather							
offspring		1.007120073	1.052938006				1.460759237
conor oberst		1.113132713			1.204767556	1.301841572	1.550193476
talking heads							
alfred hitchcock							
q and not u							
symbolism							
elvis costello							
smile empty soul		1.298654832	2.229751073	2.8195700710000002	3.7250858910000004	2.390266493	5.693979883
jesus christ				1.8045248459999998			
environmentalism							
posters					1.190919653	1.152449916	1.1030222809999999
lamb of god					1.343246585	1.04574159	1.550193476
lj			1.300688125	1.240610831			
hard rock				1.240610831		1.0884249209999999	1.19245652
fighting		1.020371653	1.176813066		1.4678777109999999	1.024399925	1.49057065
jones soda		1.046874813					
drag queens			1.114875536	1.015045225	1.454029808	1.067083255	1.311702172
vogue			1.052938006				
lipstick					1.329398682		
time travel							
